Q1_intent,Q2_engine_start,Q2b_running_issue,Q3_sound,Q3b_electrical,Q4_noise_detail,Q7_overheat_detail,Q8_smoke_color,Q_brake_detail,Q_gear_detail,Q6_smells,Q5_lights,Q9_recent,recent_rain,parked_overnight,last_fueled,vehicle_make,fuel_type,service_type,source
BRAKE_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SQUEALING,NOT_ASKED,BURNING_OIL,"[""NONE""]","[""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Honda,HYBRID,BRAKE_PAD_WORN,synthetic_template
BRAKE_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,GRINDING,NOT_ASKED,BURNING_ELECTRICAL,"[""NONE""]","[""NO_SIGNS""]",WITHIN_3_DAYS,INDOOR,WITHIN_WEEK,Suzuki,PETROL,BRAKE_PAD_WORN,synthetic_template
BRAKE_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,GRINDING,NOT_ASKED,BURNING_OIL,"[""NONE""]","[""NO_SIGNS""]",NONE,OUTDOOR,TODAY_NEW_STATION,Suzuki,PETROL,BRAKE_PAD_WORN,synthetic_template
BRAKE_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SQUEALING,NOT_ASKED,NO_SMELL,"[""NONE""]","[""UNUSUAL_NOISE""]",MONSOON,OUTDOOR,OVER_WEEK,Nissan,PETROL,BRAKE_PAD_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WONT_ENGAGE,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,INDOOR,OVER_WEEK,Kia,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,OUTDOOR,WITHIN_WEEK,Toyota,HYBRID,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",MONSOON,OUTDOOR,WITHIN_WEEK,Toyota,DIESEL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,NO_SMELL,"[""CHECK_ENGINE""]","[""LOSS_OF_POWER"", ""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Mitsubishi,DIESEL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,INDOOR,OVER_WEEK,Kia,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,BURNING_OIL,"[""CHECK_ENGINE"", ""NONE""]","[""NO_SIGNS""]",NONE,OUTDOOR,OVER_WEEK,Mahindra,DIESEL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WONT_ENGAGE,BURNING_OIL,"[""CHECK_ENGINE""]","[""NO_SIGNS""]",WITHIN_3_DAYS,OUTDOOR,TODAY_USUAL,Toyota,DIESEL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WONT_ENGAGE,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",WITHIN_3_DAYS,OUTDOOR,WITHIN_WEEK,Toyota,DIESEL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",WITHIN_3_DAYS,OUTDOOR,WITHIN_WEEK,Honda,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,BURNING_ELECTRICAL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,INDOOR,TODAY_USUAL,Mitsubishi,DIESEL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WONT_ENGAGE,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",WITHIN_3_DAYS,INDOOR,TODAY_USUAL,Mazda,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,NO_SMELL,"[""NONE""]","[""UNUSUAL_NOISE""]",YESTERDAY,OUTDOOR,TODAY_NEW_STATION,Suzuki,PETROL,CLUTCH_WORN,synthetic_template
ENGINE_PROBLEM,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",MONSOON,OUTDOOR,TODAY_USUAL,Toyota,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WONT_ENGAGE,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,INDOOR,TODAY_USUAL,Suzuki,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,BURNING_OIL,"[""NONE""]","[""NO_SIGNS""]",YESTERDAY,OUTDOOR,OVER_WEEK,Toyota,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",NONE,INDOOR,OVER_WEEK,Toyota,DIESEL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",NONE,INDOOR,TODAY_USUAL,Toyota,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,BURNING_OIL,"[""NONE""]","[""NO_SIGNS""]",WITHIN_3_DAYS,OUTDOOR,WITHIN_WEEK,Mitsubishi,DIESEL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WONT_ENGAGE,BURNING_OIL,"[""CHECK_ENGINE""]","[""NO_SIGNS""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Honda,HYBRID,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",WITHIN_3_DAYS,OUTDOOR,WITHIN_WEEK,Honda,HYBRID,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WONT_ENGAGE,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Toyota,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,OUTDOOR,TODAY_USUAL,Mitsubishi,DIESEL,CLUTCH_WORN,synthetic_template
ENGINE_PROBLEM,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,INDOOR,TODAY_USUAL,Toyota,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WONT_ENGAGE,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",MONSOON,OUTDOOR,TODAY_USUAL,Hyundai,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,OUTDOOR,TODAY_USUAL,Toyota,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,NO_SMELL,"[""NONE""]","[""UNUSUAL_NOISE"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Honda,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,NO_SMELL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,INDOOR,TODAY_USUAL,Mitsubishi,DIESEL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,OUTDOOR,WITHIN_WEEK,Honda,HYBRID,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",NONE,OUTDOOR,WITHIN_WEEK,Toyota,PETROL,CLUTCH_WORN,synthetic_template
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,BURNING_ELECTRICAL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,INDOOR,OVER_WEEK,Toyota,PETROL,CLUTCH_WORN,synthetic_template
WEIRD_BEHAVIOR,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,OUTDOOR,OVER_WEEK,Toyota,HYBRID,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",YESTERDAY,INDOOR,TODAY_USUAL,Nissan,PETROL,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",NONE,INDOOR,TODAY_USUAL,Hyundai,PETROL,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",YESTERDAY,INDOOR,WITHIN_WEEK,Toyota,PETROL,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Honda,HYBRID,COOLANT_LOW,synthetic_template
WEIRD_BEHAVIOR,STARTS_NORMAL,SMOKE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WHITE,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""LOSS_OF_POWER"", ""OVERHEATING_BEFORE""]",NONE,OUTDOOR,TODAY_USUAL,Toyota,PETROL,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,INDOOR,WITHIN_WEEK,Toyota,DIESEL,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,HILL_CLIMB,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Mitsubishi,DIESEL,COOLANT_LOW,synthetic_template
WEIRD_BEHAVIOR,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""OVERHEATING_BEFORE""]",NONE,OUTDOOR,TODAY_USUAL,Suzuki,PETROL,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",MONSOON,OUTDOOR,TODAY_USUAL,Hyundai,PETROL,COOLANT_LOW,synthetic_template
WEIRD_BEHAVIOR,STARTS_NORMAL,SMOKE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WHITE,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""LOSS_OF_POWER"", ""OVERHEATING_BEFORE""]",YESTERDAY,INDOOR,WITHIN_WEEK,Toyota,PETROL,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",MONSOON,OUTDOOR,OVER_WEEK,Nissan,PETROL,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,HILL_CLIMB,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",WITHIN_3_DAYS,OUTDOOR,OVER_WEEK,Toyota,PETROL,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE"", ""NONE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",YESTERDAY,INDOOR,WITHIN_WEEK,Mazda,DIESEL,COOLANT_LOW,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",MONSOON,INDOOR,OVER_WEEK,Mitsubishi,PETROL,COOLANT_LOW,synthetic_template
WONT_START,STARTS_BUT_ISSUE,STALLING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""CHECK_ENGINE"", ""ABS"", ""NONE""]","[""LIGHTS_FLICKER""]",NONE,INDOOR,TODAY_USUAL,Toyota,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""NONE""]","[""LIGHTS_FLICKER"", ""LOSS_OF_POWER"", ""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Nissan,DIESEL,ELECTRICAL_FAULT_RAIN,synthetic_template
WEIRD_BEHAVIOR,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE""]","[""LIGHTS_FLICKER"", ""NO_SIGNS""]",MONSOON,OUTDOOR,OVER_WEEK,Nissan,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""NONE""]","[""LIGHTS_FLICKER"", ""LOSS_OF_POWER"", ""NO_SIGNS""]",NONE,OUTDOOR,OVER_WEEK,Toyota,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""NONE""]","[""LIGHTS_FLICKER"", ""LOSS_OF_POWER"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Nissan,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WEIRD_BEHAVIOR,STARTS_BUT_ISSUE,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE""]","[""NO_SIGNS""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WEIRD_BEHAVIOR,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE"", ""BRAKE"", ""NONE""]","[""LIGHTS_FLICKER""]",WITHIN_3_DAYS,OUTDOOR,TODAY_USUAL,Nissan,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WONT_START,STARTS_BUT_ISSUE,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""BATTERY"", ""BRAKE""]","[""LOSS_OF_POWER""]",NONE,INDOOR,TODAY_USUAL,Toyota,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""ABS""]","[""NO_SIGNS""]",NONE,OUTDOOR,TODAY_NEW_STATION,Nissan,DIESEL,ELECTRICAL_FAULT_RAIN,synthetic_template
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""ABS""]","[""NO_SIGNS""]",MONSOON,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WONT_START,STARTS_BUT_ISSUE,NOISE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""BATTERY"", ""CHECK_ENGINE"", ""BRAKE""]","[""LOSS_OF_POWER"", ""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Nissan,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WEIRD_BEHAVIOR,STARTS_BUT_ISSUE,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE""]","[""NO_SIGNS""]",WITHIN_3_DAYS,INDOOR,WITHIN_WEEK,Kia,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WEIRD_BEHAVIOR,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""BATTERY"", ""CHECK_ENGINE"", ""NONE""]","[""LOSS_OF_POWER""]",NONE,OUTDOOR,WITHIN_WEEK,Hyundai,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WEIRD_BEHAVIOR,STARTS_BUT_ISSUE,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE""]","[""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Hyundai,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WONT_START,STARTS_BUT_ISSUE,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""BATTERY"", ""BRAKE""]","[""LOSS_OF_POWER""]",WITHIN_3_DAYS,OUTDOOR,TODAY_USUAL,Honda,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WEIRD_BEHAVIOR,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""BATTERY"", ""CHECK_ENGINE"", ""NONE""]","[""LOSS_OF_POWER""]",YESTERDAY,INDOOR,OVER_WEEK,Honda,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""ABS""]","[""LIGHTS_FLICKER"", ""LOSS_OF_POWER""]",NONE,OUTDOOR,WITHIN_WEEK,Mazda,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""BATTERY"", ""CHECK_ENGINE""]","[""LIGHTS_FLICKER"", ""LOSS_OF_POWER""]",NONE,OUTDOOR,TODAY_USUAL,Mitsubishi,DIESEL,ELECTRICAL_FAULT_RAIN,synthetic_template
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,DIM_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""NONE""]","[""LOSS_OF_POWER"", ""NO_SIGNS""]",YESTERDAY,INDOOR,WITHIN_WEEK,Suzuki,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
WEIRD_BEHAVIOR,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE"", ""BRAKE"", ""NONE""]","[""LIGHTS_FLICKER""]",NONE,OUTDOOR,WITHIN_WEEK,Toyota,DIESEL,ELECTRICAL_FAULT_RAIN,synthetic_template
WEIRD_BEHAVIOR,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE""]","[""LIGHTS_FLICKER"", ""NO_SIGNS""]",NONE,INDOOR,TODAY_USUAL,Toyota,PETROL,ELECTRICAL_FAULT_RAIN,synthetic_template
